speed,lateralSpeed,trackPosition,trackEdge_3,trackEdge_6,trackEdge_9,trackEdge_12,trackEdge_15,angleToTrackAxis,action_accelerate,action_brake,action_clutch,action_gear,action_steering,action_focus
210.206,19.2086,0.207472,5.2135,9.47766,65.2725,12.4084,7.43967,0.0629032,1.000000,0.000000,0.000000,6,-0.117649,360
209.77,13.5613,0.215191,5.23913,9.77666,78.8969,12.0701,7.40537,0.0853309,1.000000,0.000000,0.000000,6,0.000000,360
211.025,0.0191696,0.163929,5.30499,8.99008,54.4886,13.3203,7.40989,0.00446439,1.000000,0.000000,0.000000,6,-0.900000,360
210.227,9.21627,0.180026,5.35293,9.65835,79.0646,12.2409,7.31323,0.0490757,1.000000,0.000000,0.000000,6,-0.168070,360
210.209,8.20215,0.10573,6.02796,11.5459,105.585,10.6255,6.69015,0.0974845,1.000000,0.000000,0.000000,6,0.000000,360
211.369,-0.0465735,-0.0367376,6.76797,12.1639,85.4552,9.93624,5.96405,0.0501851,1.000000,0.000000,0.000000,6,0.000000,360
212.326,-0.161833,-0.111034,7.11347,12.3122,73.9059,9.65549,5.59772,0.0187705,1.000000,0.000000,0.000000,6,-0.450000,360
212.728,4.4383,-0.127258,7.27856,12.793,79.7906,9.24869,5.45238,0.0329871,1.000000,0.000000,0.000000,6,-0.168070,360
213.576,1.40459,-0.17764,7.59149,13.29,79.8397,8.74243,5.1439,0.0305779,1.000000,0.000000,0.000000,6,0.000000,360
214.607,-0.127126,-0.200406,7.56586,12.6948,65.7509,9.10341,5.11359,-0.00822854,1.000000,0.000000,0.000000,6,0.000000,360
215.511,-0.111805,-0.148959,7.11737,11.5648,54.1045,10.3423,5.55515,-0.0409018,1.000000,0.000000,0.000000,6,-0.900000,360
214.782,11.809,-0.0494662,6.7746,11.9101,82.307,10.1068,5.94182,0.0323734,1.000000,0.000000,0.000000,6,-0.082354,360
215.475,2.64662,-0.0473688,6.72493,11.7038,88.8222,10.2872,5.98425,0.023515,1.000000,0.000000,0.000000,6,-0.630000,360
216.393,-0.0828804,-0.0472801,6.57463,10.9671,71.7765,11.0609,6.12454,-0.0159661,1.000000,0.000000,0.000000,6,0.000000,360
217.384,-0.0808031,0.036044,5.93397,9.54324,58.7625,13.0318,6.82582,-0.0539492,1.000000,0.000000,0.000000,6,-0.490000,360
218.208,0.701302,0.175459,5.05463,8.14902,67.9864,14.6535,7.78069,-0.0639653,1.000000,0.000000,0.000000,6,-0.150000,360
219.035,-0.294629,0.322936,4.15281,6.70655,57.2584,16.4385,8.74874,-0.0650723,1.000000,0.000000,0.000000,6,-1.000000,360
217.46,16.0994,0.390332,4.0943,7.9392,200,13.3263,8.4362,0.0875546,1.000000,0.000000,0.000000,6,0.000000,360
218.459,1.20608,0.254532,5.0051,9.70061,200,12.0305,7.61339,0.0872183,1.000000,0.000000,0.000000,6,0.000000,360
219.495,-0.0442756,0.0509455,6.35589,12.2546,200,10.1307,6.38873,0.0835923,1.000000,0.000000,0.000000,6,0.000000,360
220.578,-0.00580597,-0.153207,7.72106,14.6021,200,8.19062,5.14744,0.083692,1.000000,0.000000,0.000000,6,0.000000,360
221.643,-0.00442077,-0.326854,8.71249,15.795,200,6.78955,4.14386,0.0600163,1.000000,0.000000,0.000000,6,0.000000,360
222.594,-0.00277383,-0.428261,9.20678,16.1151,194.851,6.03367,3.57341,0.0306377,1.000000,0.000000,0.000000,6,0.000000,360
223.659,-0.000405331,-0.464977,9.27256,15.6901,181.251,5.95296,3.40308,-0.000727057,1.000000,0.000000,0.000000,6,0.000000,360
224.666,0.00126419,-0.432029,8.92958,14.7284,168.827,6.6526,3.67351,-0.0283984,1.000000,0.000000,0.000000,6,0.000000,360
225.813,0.000264865,-0.339323,8.28946,13.6345,156.27,7.92314,4.31818,-0.0471557,1.000000,0.000000,0.000000,6,0.000000,360
226.972,-2.91652e-005,-0.231498,7.62209,12.5368,143.686,9.21625,5.02293,-0.0471567,1.000000,0.000000,0.000000,6,0.000000,360
228.218,3.00097e-005,-0.112455,6.88531,11.325,129.798,10.6439,5.80099,-0.047156,1.000000,0.000000,0.000000,6,0.000000,360
229.34,2.26847e-005,-0.00309823,6.20846,10.2117,117.039,11.9553,6.51575,-0.047156,1.000000,0.000000,0.000000,6,0.000000,360
230.563,-2.828e-005,0.116755,5.46665,8.99155,103.053,13.3927,7.29911,-0.0471567,1.000000,0.000000,0.000000,6,0.000000,360
231.663,-3.18458e-005,0.227549,4.78092,7.86366,90.1263,14.7214,8.02326,-0.0471567,1.000000,0.000000,0.000000,6,-0.490000,360
232.618,0.903993,0.308208,4.33926,7.33136,198.759,14.9658,8.4175,-0.022063,1.000000,0.000000,0.000000,6,0.000000,360
233.7,-0.0110633,0.366707,3.96832,6.69109,187.072,15.6878,8.80378,-0.0239081,1.000000,0.000000,0.000000,6,-0.450000,360
234.17,4.82927,0.413822,3.76958,6.69454,151.226,15.006,8.87268,0.0211382,1.000000,0.000000,0.000000,6,-0.168070,360
235.04,1.66649,0.355866,4.21628,7.75929,125.49,13.7538,8.38194,0.0494514,1.000000,0.000000,0.000000,6,0.000000,360
236.233,-0.0331269,0.238647,4.97055,9.09927,113.132,12.6445,7.67338,0.0453836,1.000000,0.000000,0.000000,6,0.750000,360
237.431,0.000307535,0.118883,5.75251,10.531,98.6437,11.4216,6.93137,0.0454029,1.000000,0.000000,0.000000,6,0.000000,360
238.526,0.00101035,0.00823784,6.47487,11.8534,85.3916,10.2921,6.24594,0.0454021,1.000000,0.000000,0.000000,6,0.750000,360
239.59,-2.11681,-0.0951803,7.03451,12.4632,77.8849,9.63476,5.68448,0.0191782,1.000000,0.000000,0.000000,6,0.040354,360
240.799,-0.00391596,-0.157329,7.44639,13.2382,62.4273,8.93128,5.28583,0.0219972,1.000000,0.000000,0.000000,6,0.900000,360
239.238,-14.2719,-0.17224,7.09548,11.1519,75.1711,10.9032,5.57968,-0.0928447,1.000000,0.000000,0.000000,6,0.240100,360
237.612,-16.8063,0.053258,5.47753,7.79392,127.512,18.3698,7.78539,-0.208048,1.000000,0.000000,0.000000,6,0.000000,360
239.13,0.0902022,0.490745,2.99194,4.60626,79.1118,17.352,10.1547,-0.174198,1.000000,0.000000,0.000000,6,1.000000,360
239.648,-7.14321,0.625928,2.36599,4.14898,200,16.6418,10.2626,-0.0132914,1.000000,0.000000,0.000000,6,0.040354,360
240.852,-0.345962,0.492236,3.38567,6.46936,142.206,14.5175,9.09873,0.0772429,1.000000,0.000000,0.000000,6,0.000000,360
241.941,0.344541,0.302147,4.64809,8.86189,142.115,12.6976,7.94574,0.0756561,1.000000,0.000000,0.000000,6,0.700000,360
240.814,-13.1274,0.216819,4.79434,7.7119,57.9257,15.2426,8.06841,-0.0690401,1.000000,0.000000,0.000000,6,0.000000,360
242.054,-0.329537,0.316705,4.21615,6.89185,58.0042,15.9763,8.63937,-0.0531473,1.000000,0.000000,0.000000,6,-0.450000,360
242.453,5.54228,0.433277,3.59486,6.20348,89.8099,15.927,9.11632,-0.00208437,1.000000,0.000000,0.000000,6,-0.168070,360
243.29,1.62404,0.439542,3.5944,6.33264,137.836,15.5071,9.06169,0.017296,1.000000,0.000000,0.000000,6,0.000000,360
244.484,-0.0373751,0.419256,3.69075,6.38541,108.49,15.7046,9.01279,0.00186026,1.000000,0.000000,0.000000,6,0.000000,360
245.551,-0.000525374,0.427623,3.6156,6.18147,94.9682,16.1017,9.12235,-0.00866127,1.000000,0.000000,0.000000,6,-0.900000,360
246.693,-0.000572785,0.467596,3.34106,5.63798,79.931,16.93,9.44597,-0.020591,1.000000,0.000000,0.000000,6,0.000000,360
247.785,-0.000266092,0.540971,2.86156,4.7669,64.817,18.1508,9.99492,-0.0328698,1.000000,0.000000,0.000000,6,-1.000000,360
247.801,5.91927,0.564978,2.84343,5.21772,182.318,15.9299,9.68574,0.0472285,1.000000,0.000000,0.000000,6,0.000000,360
248.851,-0.0132196,0.469376,3.44686,6.2464,200,15.1886,9.14058,0.0374564,1.000000,0.000000,0.000000,6,0.150000,360
249.762,-0.00558519,0.37534,4.05725,7.35093,200,14.2206,8.5564,0.0372816,1.000000,0.000000,0.000000,6,0.151263,360
