speed,lateralSpeed,trackPosition,trackEdge_0,trackEdge_3,trackEdge_6,trackEdge_9,trackEdge_12,trackEdge_15,trackEdge_18,angleToTrackAxis,action_accelerate,action_brake,action_clutch,action_gear,action_steering,action_focus
160.573,0.000863133,0.345224,3.60166,4.19451,7.39188,200,14.4309,8.4722,7.39953,0.0147265,1.000000,0.000000,0.000000,5,0.000000,360
161.019,0.000841251,0.34044,3.62797,4.22514,7.44587,200,14.3797,8.44208,7.37322,0.0147255,1.000000,0.000000,0.000000,5,0.000000,360
161.468,0.000862936,0.335642,3.65436,4.25588,7.50003,200,14.3282,8.41187,7.34683,0.014725,1.000000,0.000000,0.000000,5,0.000000,360
161.914,0.00083109,0.33082,3.68089,4.28677,7.55445,200,14.2765,8.3815,7.3203,0.0147241,1.000000,0.000000,0.000000,5,0.000000,360
162.364,0.000880397,0.325983,3.7075,4.31775,7.60905,200,14.2246,8.35104,7.2937,0.0147241,1.000000,0.000000,0.000000,5,0.000000,360
162.809,0.000789876,0.321142,3.73413,4.34876,7.66369,200,14.1727,8.32055,7.26707,0.0147226,1.000000,0.000000,0.000000,5,0.000000,360
163.257,0.000877884,0.316285,3.76084,4.37987,7.71852,200,14.1206,8.28997,7.24035,0.0147226,1.000000,0.000000,0.000000,5,0.000000,360
163.701,0.00077747,0.311446,3.78746,4.41087,7.77313,200,14.0687,8.25949,7.21373,0.0147212,1.000000,0.000000,0.000000,5,0.000000,360
164.148,0.000898449,0.306588,3.81418,4.44199,7.82797,200,14.0166,8.2289,7.18701,0.0147212,1.000000,0.000000,0.000000,5,0.000000,360
164.592,0.000800607,0.301717,3.84097,4.47319,7.88295,200,13.9644,8.19823,7.16022,0.0147203,1.000000,0.000000,0.000000,5,0.000000,360
165.035,0.000762285,0.296822,3.8679,4.50455,7.9382,200,13.9119,8.1674,7.13329,0.0147193,1.000000,0.000000,0.000000,5,0.000000,360
165.48,0.000705651,0.291918,3.89487,4.53596,7.99354,200,13.8593,8.13652,7.10632,0.0147184,1.000000,0.000000,0.000000,5,0.000000,360
165.923,0.00078779,0.28699,3.92198,4.56753,8.04917,200,13.8064,8.10549,7.07921,0.0147184,1.000000,0.000000,0.000000,5,0.000000,360
166.367,0.000769685,0.282055,3.94913,4.59914,8.10487,200,13.7535,8.07441,7.05207,0.0147174,1.000000,0.000000,0.000000,5,0.000000,360
166.809,0.000745808,0.277077,3.97651,4.63103,8.16106,200,13.7001,8.04306,7.02468,0.0147169,1.000000,0.000000,0.000000,5,0.000000,360
167.253,0.000729688,0.272094,4.00392,4.66295,8.2173,200,13.6467,8.01168,6.99727,0.0147165,1.000000,0.000000,0.000000,5,0.000000,360
167.694,0.000717664,0.267108,4.03134,4.69488,8.27358,200,13.5932,7.98028,6.96985,0.0147155,1.000000,0.000000,0.000000,5,0.000000,360
168.136,0.000736157,0.26213,4.05872,4.72677,8.32976,200,13.5398,7.94893,6.94247,0.014715,1.000000,0.000000,0.000000,5,0.000000,360
168.577,0.000727444,0.257138,4.08618,4.75875,8.38611,200,13.4863,7.91749,6.91501,0.0147145,1.000000,0.000000,0.000000,5,0.000000,360
169.019,0.000732482,0.252134,4.11371,4.7908,8.4426,200,13.4326,7.88598,6.88748,0.0147136,1.000000,0.000000,0.000000,5,0.000000,360
169.503,0.000665457,0.246605,4.14412,4.82622,8.50499,200,13.3733,7.85117,6.85707,0.0147122,1.000000,0.000000,0.000000,5,0.000000,360
169.988,0.000713679,0.241038,4.17474,4.86188,8.56783,200,13.3136,7.81611,6.82645,0.0147126,1.000000,0.000000,0.000000,5,0.000000,360
170.471,0.000654538,0.235443,4.20552,4.89771,8.63096,200,13.2536,7.78088,6.79567,0.0147107,1.000000,0.000000,0.000000,5,0.000000,360
170.955,0.000666743,0.229898,4.23602,4.93324,8.69356,200,13.1941,7.74595,6.76517,0.0147107,1.000000,0.000000,0.000000,5,0.000000,360
