speed,lateralSpeed,trackPosition,trackEdge_3,trackEdge_6,trackEdge_9,trackEdge_12,trackEdge_15,angleToTrackAxis,action_accelerate,action_brake,action_clutch,action_gear,action_steering,action_focus
9.95654,-0.00121036,-0.334872,8.52067,14.8191,200,7.21676,4.20151,0.0101641,1.000000,0.000000,0.000000,1,0.000000,360
10.7019,-0.000570108,-0.335116,8.52171,14.8185,200,7.21503,4.19986,0.0100649,1.000000,0.000000,0.000000,1,0.000000,360
11.4598,0.00260195,-0.335405,8.52342,14.82,200,7.21292,4.19834,0.0100125,1.000000,0.000000,0.000000,1,0.000000,360
12.2335,-0.000458271,-0.33576,8.52496,14.8196,200,7.21063,4.19623,0.00989277,1.000000,0.000000,0.000000,1,0.000000,360
13.0202,-0.000901316,-0.336137,8.52691,14.8209,200,7.2076,4.19427,0.0098055,1.000000,0.000000,0.000000,1,0.000000,360
13.7928,0.000872067,-0.336581,8.5292,14.8232,200,7.20408,4.19158,0.00974638,1.000000,0.000000,0.000000,1,0.000000,360
14.5886,-7.90805e-005,-0.336936,8.53099,14.8233,200,7.2016,4.18954,0.0096305,1.000000,0.000000,0.000000,1,0.000000,360
15.4696,0.000336649,-0.337025,8.53085,14.8198,200,7.2024,4.18933,0.00949842,1.000000,0.000000,0.000000,1,0.000000,360
16.2814,0.000256384,-0.33718,8.5313,14.8181,200,7.20201,4.18848,0.00940067,1.000000,0.000000,0.000000,1,0.000000,360
17.1188,-0.000518558,-0.337402,8.53181,14.8159,200,7.20191,4.1875,0.00925428,1.000000,0.000000,0.000000,1,0.000000,360
17.9981,-0.000313048,-0.337646,8.5325,14.8135,200,7.20105,4.18643,0.00910074,1.000000,0.000000,0.000000,1,0.000000,360
18.8945,0.000103144,-0.337957,8.53395,14.8128,200,7.19947,4.18471,0.00897915,1.000000,0.000000,0.000000,1,0.000000,360
19.8169,0.000222889,-0.338312,8.53555,14.8121,200,7.19734,4.18274,0.00884706,1.000000,0.000000,0.000000,1,0.000000,360
20.7984,0.000147101,-0.338734,8.53743,14.8112,200,7.19518,4.18051,0.00867826,1.000000,0.000000,0.000000,1,0.000000,360
21.8442,-0.000153146,-0.3392,8.53962,14.8102,200,7.19229,4.17808,0.00849849,1.000000,0.000000,0.000000,1,0.000000,360
22.934,-0.000261316,-0.339733,8.54163,14.8097,200,7.18925,4.17512,0.00833351,1.000000,0.000000,0.000000,1,0.000000,360
24.0605,-0.000130131,-0.340265,8.54424,14.8096,200,7.18572,4.17208,0.00816757,1.000000,0.000000,0.000000,1,0.000000,360
25.2471,0.000180535,-0.340487,8.5445,14.8053,200,7.18594,4.17106,0.00798065,1.000000,0.000000,0.000000,1,0.000000,360
26.5064,0.000316013,-0.340754,8.54508,14.8007,200,7.18587,4.17001,0.00777466,1.000000,0.000000,0.000000,1,0.000000,360
27.8209,0.00016499,-0.341109,8.54622,14.797,200,7.18496,4.16833,0.00754339,1.000000,0.000000,0.000000,1,0.000000,360
29.1849,1.72841e-005,-0.341531,8.54775,14.7935,200,7.18384,4.16627,0.00730259,1.000000,0.000000,0.000000,1,0.000000,360
30.6052,-1.9103e-006,-0.342019,8.54931,14.7898,200,7.18187,4.16377,0.00705082,1.000000,0.000000,0.000000,1,0.000000,360
32.0903,1.173e-005,-0.342574,8.55154,14.7866,200,7.17947,4.16074,0.00678569,1.000000,0.000000,0.000000,1,0.000000,360
33.6432,1.21165e-005,-0.343173,8.55374,14.7829,200,7.177,4.15771,0.00650675,1.000000,0.000000,0.000000,1,0.000000,360
35.272,-0.000271239,-0.343439,8.55373,14.7747,200,7.17872,4.15692,0.00620968,1.000000,0.000000,0.000000,1,0.000000,360
36.9601,-0.000259634,-0.343772,8.55427,14.7669,200,7.17976,4.15558,0.00590069,1.000000,0.000000,0.000000,1,0.000000,360
38.7022,-0.000230677,-0.344194,8.55481,14.7588,200,7.17979,4.15375,0.00555641,1.000000,0.000000,0.000000,1,0.000000,360
40.5008,-0.00022066,-0.344682,8.55604,14.7509,200,7.17996,4.15156,0.00517828,1.000000,0.000000,0.000000,1,0.000000,360
42.3571,-0.000222728,-0.345259,8.5575,14.7425,200,7.17923,4.14892,0.00478393,1.000000,0.000000,0.000000,2,0.000000,360
44.2048,-0.000354328,-0.345592,8.55734,14.7304,200,7.18165,4.14788,0.00436861,1.000000,0.000000,0.000000,2,0.000000,360
44.4632,-0.000713119,-0.345836,8.55637,14.7155,200,7.18594,4.14743,0.00389892,1.000000,0.000000,0.000000,2,0.000000,360
44.4488,-0.000289853,-0.346014,8.55494,14.7003,200,7.19067,4.14752,0.00346786,1.000000,0.000000,0.000000,2,0.000000,360
44.4416,-0.000152603,-0.34608,8.55403,14.6913,200,7.19355,4.14764,0.00320417,1.000000,0.000000,0.000000,2,0.000000,360
44.4312,-6.54261e-005,-0.346214,8.55203,14.6726,200,7.19986,4.14811,0.00267631,1.000000,0.000000,0.000000,2,0.000000,360
45.2953,5.17204e-005,-0.346302,8.5497,14.6526,200,7.20682,4.14873,0.00214607,1.000000,0.000000,0.000000,2,0.000000,360
46.2238,5.97787e-006,-0.346391,8.54721,14.6308,200,7.21439,4.14954,0.00160152,1.000000,0.000000,0.000000,2,0.000000,360
47.1626,3.32191e-005,-0.34648,8.54434,14.6073,200,7.22283,4.15066,0.00104982,1.000000,0.000000,0.000000,1,0.000000,360
47.7556,0.000450658,-0.346547,8.54143,14.5827,200,7.23165,4.15178,0.000421349,1.000000,0.000000,0.000000,1,0.000000,360
47.7465,0.000444517,-0.346558,8.5398,14.5701,200,7.23638,4.15243,9.9961e-005,1.000000,0.000000,0.000000,1,0.000000,360
47.7303,0.000164998,-0.346535,8.53598,14.5447,200,7.24713,4.1543,-0.000552352,1.000000,0.000000,0.000000,1,0.000000,360
47.7141,4.71064e-005,-0.346436,8.53165,14.5193,200,7.25901,4.15671,-0.00120705,1.000000,0.000000,0.000000,1,0.000000,360
48.3195,0.000233281,-0.346269,8.52669,14.4936,200,7.27254,4.15955,-0.00186032,1.000000,0.000000,0.000000,1,0.000000,360
50.1097,0.000377585,-0.346092,8.5212,14.4682,200,7.28745,4.1626,-0.00265807,1.000000,0.000000,0.000000,1,0.000000,360
52.1321,0.000426969,-0.345925,8.51567,14.4428,200,7.30324,4.16588,-0.00348824,1.000000,0.000000,0.000000,2,0.000000,360
54.2151,0.000462237,-0.345337,8.50676,14.4131,200,7.32571,4.17195,-0.00435227,1.000000,0.000000,0.000000,2,0.000000,360
