speed,lateralSpeed,trackPosition,trackEdge_3,trackEdge_6,trackEdge_9,trackEdge_12,trackEdge_15,angleToTrackAxis,action_accelerate,action_brake,action_clutch,action_gear,action_steering,action_focus
112.207,-0.00011569,-0.12429,7.04788,11.8935,200,10.038,5.63838,-0.0231533,1.000000,0.000000,0.000000,3,0.000000,360
116.92,1.09852e-005,-0.0949929,6.86423,11.5835,200,10.3738,5.82702,-0.0231537,1.000000,0.000000,0.000000,3,0.000000,360
121.665,-0.000109751,-0.0641202,6.6707,11.2569,200,10.7277,6.02579,-0.0231531,1.000000,0.000000,0.000000,3,0.000000,360
125.956,-5.54821e-005,-0.0355558,6.49163,10.9548,200,11.0552,6.20971,-0.0231537,1.000000,0.000000,0.000000,3,0.000000,360
130.747,2.59373e-005,-0.0024636,6.28419,10.6047,200,11.4345,6.42277,-0.0231526,1.000000,0.000000,0.000000,3,0.000000,360
131.951,0.000486686,0.0317161,6.06997,10.2434,200,11.8259,6.64279,-0.023138,1.000000,0.000000,0.000000,4,0.000000,360
135.143,0.000141692,0.0658958,5.85572,9.88186,200,12.2176,6.86284,-0.0231346,1.000000,0.000000,0.000000,4,0.000000,360
138.429,4.42573e-005,0.100608,5.63811,9.51462,200,12.6156,7.08634,-0.0231359,1.000000,0.000000,0.000000,4,0.000000,360
141.397,0.00018183,0.133567,5.4315,9.16594,200,12.9933,7.29855,-0.0231359,1.000000,0.000000,0.000000,4,0.000000,360
144.707,9.57767e-005,0.170188,5.20193,8.77853,197.286,13.4131,7.53434,-0.0231359,1.000000,0.000000,0.000000,4,0.000000,360
147.693,0.000190371,0.203525,4.99294,8.42585,189.35,13.7953,7.74898,-0.0231371,1.000000,0.000000,0.000000,4,-0.630000,360
150.673,0.000351376,0.238681,4.77256,8.05393,180.988,14.1982,7.97534,-0.0231376,1.000000,0.000000,0.000000,4,0.000000,360
153.976,0.000222823,0.277743,4.52768,7.64068,171.696,14.646,8.22685,-0.0231384,1.000000,0.000000,0.000000,4,-0.450000,360
156.833,0.914316,0.309948,4.36534,7.50216,200,14.582,8.35236,-0.00681793,1.000000,0.000000,0.000000,4,-0.168070,360
160.107,0.152406,0.319758,4.31845,7.474,200,14.5342,8.38483,-0.000669279,1.000000,0.000000,0.000000,4,0.000000,360
163.196,0.00178757,0.322066,4.30293,7.44414,200,14.5685,8.40119,-0.0010194,1.000000,0.000000,0.000000,4,-0.490000,360
166.066,0.497147,0.305464,4.4613,7.90488,200,13.8993,8.2012,0.0192484,1.000000,0.000000,0.000000,4,0.000000,360
166.474,0.0114498,0.275235,4.65313,8.23649,200,13.5963,8.01499,0.018414,1.000000,0.000000,0.000000,5,0.000000,360
168.119,-0.000970961,0.244163,4.85248,8.58885,200,13.2661,7.8199,0.0183656,1.000000,0.000000,0.000000,5,0.000000,360
170.324,-0.000467547,0.209983,5.07192,8.9773,200,12.9015,7.60506,0.0183687,1.000000,0.000000,0.000000,5,0.000000,360
172.324,-0.000467998,0.178911,5.27141,9.33042,200,12.5702,7.40975,0.0183706,1.000000,0.000000,0.000000,5,0.000000,360
174.517,-0.000557043,0.143488,5.49883,9.73297,200,12.1925,7.18711,0.0183719,1.000000,0.000000,0.000000,5,0.000000,360
176.506,-0.000566504,0.110196,5.71257,10.1113,200,11.8375,6.97785,0.018374,1.000000,0.000000,0.000000,5,0.000000,360
178.49,-0.000581359,0.0769043,5.92632,10.4897,200,11.4824,6.7686,0.018376,1.000000,0.000000,0.000000,5,0.000000,360
180.469,-0.000587428,0.0436124,6.14006,10.868,200,11.1274,6.55934,0.0183782,1.000000,0.000000,0.000000,5,0.000000,360
182.439,-0.000591926,0.0103205,6.3538,11.2464,200,10.7724,6.35009,0.0183804,1.000000,0.000000,0.000000,5,0.000000,360
184.399,-0.00059173,-0.0229714,6.56755,11.6248,200,10.4174,6.14083,0.0183826,1.000000,0.000000,0.000000,5,0.000000,360
186.347,-0.000590997,-0.0575506,6.78956,12.0178,200,10.0487,5.92349,0.0183849,1.000000,0.000000,0.000000,5,0.000000,360
188.285,-0.00058352,-0.093062,7.01756,12.4213,200,9.67,5.70028,0.0183872,1.000000,0.000000,0.000000,5,0.000000,360
190.213,-0.000574491,-0.128573,7.24555,12.8249,200,9.29134,5.47708,0.0183895,1.000000,0.000000,0.000000,5,0.000000,360
192.131,-0.000566591,-0.164085,7.47355,13.2285,200,8.91267,5.25388,0.0183917,1.000000,0.000000,0.000000,5,0.000000,360
194.04,-0.000540619,-0.199596,7.70154,13.6321,200,8.53402,5.03068,0.0183939,1.000000,0.000000,0.000000,5,0.000000,360
195.94,-0.000519265,-0.235107,7.92954,14.0358,200,8.15536,4.80748,0.0183961,1.000000,0.000000,0.000000,5,0.000000,360
197.832,-0.000501771,-0.271551,8.16352,14.4135,200,7.76896,4.57842,0.0183981,1.000000,0.000000,0.000000,5,0.000000,360
199.713,-0.000436347,-0.307195,8.36865,14.6684,200,7.45272,4.36444,0.014843,1.000000,0.000000,0.000000,5,0.000000,360
201.616,-0.000170183,-0.331521,8.49378,14.7829,200,7.26446,4.22563,0.00874923,1.000000,0.000000,0.000000,5,0.000000,360
201.472,0.00413413,-0.343439,8.54015,14.7627,200,7.20794,4.16431,0.00278487,1.000000,0.000000,0.000000,6,0.000000,360
202.479,0.000660029,-0.343151,8.50967,14.6136,200,7.2856,4.18042,-0.00311817,1.000000,0.000000,0.000000,6,0.000000,360
203.816,-2.14849e-005,-0.330566,8.40219,14.3367,200,7.50239,4.27515,-0.00896205,1.000000,0.000000,0.000000,6,0.000000,360
205.152,-7.0777e-005,-0.305664,8.21845,13.9366,200,7.86315,4.44951,-0.0147381,1.000000,0.000000,0.000000,6,0.000000,360
206.483,-0.000115171,-0.268444,7.95914,13.4154,200,8.37165,4.70428,-0.0204483,1.000000,0.000000,0.000000,6,0.000000,360
207.804,-0.000121832,-0.218839,7.6247,12.7768,200,9.03445,5.04039,-0.0260945,1.000000,0.000000,0.000000,6,0.000000,360
209.11,-5.83163e-005,-0.158336,7.22485,12.0628,200,9.82446,5.44977,-0.0316784,1.000000,0.000000,0.000000,6,0.000000,360
210.395,2.61106e-005,-0.0899325,6.80461,11.4101,200,10.5567,5.88735,-0.0313038,1.000000,0.000000,0.000000,6,0.000000,360
211.674,3.18557e-005,-0.0284091,6.43516,10.8415,200,11.1782,6.26839,-0.0269636,1.000000,0.000000,0.000000,6,0.000000,360
212.944,3.37418e-005,0.0243697,6.11946,10.3581,200,11.6904,6.5908,-0.0225962,1.000000,0.000000,0.000000,6,0.000000,360
214.328,-3.27677e-005,0.0721325,5.83545,9.92927,193.394,12.1276,6.87793,-0.0177619,1.000000,0.000000,0.000000,6,0.000000,360
215.575,-3.36742e-005,0.106046,5.63623,9.63645,181.46,12.4112,7.07677,-0.0133385,1.000000,0.000000,0.000000,6,0.000000,360
216.934,3.15142e-005,0.132635,5.48345,9.42738,168.277,12.5997,7.22568,-0.00844224,1.000000,0.000000,0.000000,6,0.000000,360
218.158,3.37777e-005,0.146884,5.4071,9.34404,156.242,12.6589,7.29763,-0.00396471,1.000000,0.000000,0.000000,6,1.000000,360
218.757,-5.70531,0.199041,4.89085,7.82686,142.121,15.181,7.97847,-0.0742505,1.000000,0.000000,0.000000,6,0.000000,360
219.984,-0.221152,0.336336,4.0638,6.54041,200,16.7153,8.85759,-0.0684861,1.000000,0.000000,0.000000,6,-0.300000,360
220.788,1.82525,0.482629,3.21158,5.33311,200,17.1889,9.63827,-0.0415433,1.000000,0.000000,0.000000,6,-0.240100,360
221.637,2.21329,0.516657,3.12228,5.62855,131.212,15.6255,9.46616,0.0269312,1.000000,0.000000,0.000000,6,0.000000,360
222.836,0.00168652,0.440996,3.65655,6.771,128.004,14.4501,8.90408,0.0464881,1.000000,0.000000,0.000000,6,0.300000,360
224.126,-0.00197051,0.29852,4.63063,8.66897,114.588,12.9147,7.97523,0.062367,1.000000,0.000000,0.000000,6,0.105884,360
225.421,0.000483381,0.143246,5.65565,10.588,100.877,11.3703,7.02155,0.0623725,1.000000,0.000000,0.000000,6,0.000000,360
226.723,0.000899373,-0.0126468,6.68472,12.5145,87.1257,9.81986,6.06411,0.0623692,1.000000,0.000000,0.000000,6,0.216090,360
227.89,0.00094487,-0.153479,7.61437,14.2548,74.7027,8.41924,5.19915,0.0623657,1.000000,0.000000,0.000000,6,0.150000,360
229.039,-0.853258,-0.308752,8.56388,15.7499,77.7001,7.01741,4.27438,0.0489495,1.000000,0.000000,0.000000,6,0.240100,360
230.149,-0.537705,-0.40821,9.12769,16.4692,97.5958,6.1512,3.68814,0.033988,1.000000,0.000000,0.000000,6,0.000000,360
231.401,0.0125431,-0.498605,9.72149,17.5692,79.2141,5.20077,3.12262,0.0352884,1.000000,0.000000,0.000000,6,0.300000,360
232.498,-2.54082,-0.584518,10.1419,17.843,200,4.46761,2.61876,0.0133231,1.000000,0.000000,0.000000,6,0.168070,360
233.717,-0.222326,-0.620116,10.3335,18.0529,200,4.12602,2.40241,0.00739097,1.000000,0.000000,0.000000,6,0.000000,360
234.811,0.00983286,-0.638821,10.4571,18.2836,200,3.91823,2.28321,0.00808345,1.000000,0.000000,0.000000,6,0.000000,360
236.002,8.24783e-005,-0.660169,10.5932,18.5019,200,3.68672,2.14827,0.00807073,1.000000,0.000000,0.000000,6,0.000000,360
237.155,-4.39946e-005,-0.680975,10.7076,18.5994,200,3.47577,2.01929,0.00605224,1.000000,0.000000,0.000000,6,0.000000,360
238.294,3.82083e-005,-0.690874,10.7404,18.5522,200,3.39593,1.96191,0.00120425,1.000000,0.000000,0.000000,6,0.000000,360
239.308,-8.46608e-005,-0.687722,10.6934,18.3803,200,3.45703,1.98706,-0.00317964,1.000000,0.000000,0.000000,6,0.000000,360
240.423,9.09821e-005,-0.672275,10.5666,18.107,200,3.65947,2.09111,-0.00807223,1.000000,0.000000,0.000000,6,0.000000,360
241.416,3.82194e-005,-0.650128,10.4237,17.8619,200,3.91234,2.23419,-0.00938308,1.000000,0.000000,0.000000,6,0.000000,360
242.508,-3.73798e-005,-0.625288,10.2668,17.593,200,4.19012,2.39281,-0.00938381,1.000000,0.000000,0.000000,6,0.000000,360
243.588,4.14904e-005,-0.600763,10.1119,17.3276,200,4.46436,2.54942,-0.00938308,1.000000,0.000000,0.000000,6,0.000000,360
244.658,-6.88449e-005,-0.575246,9.95068,17.0513,200,4.7497,2.71236,-0.00938389,1.000000,0.000000,0.000000,6,0.000000,360
245.729,7.60855e-006,-0.548892,9.78421,16.7661,200,5.04439,2.88065,-0.00938295,1.000000,0.000000,0.000000,6,0.000000,360
246.681,-0.000125893,-0.52544,9.63607,16.5122,200,5.30663,3.03041,-0.00938299,1.000000,0.000000,0.000000,6,0.000000,360
247.716,0.000112465,-0.49967,9.47328,16.2333,200,5.5948,3.19497,-0.0093832,1.000000,0.000000,0.000000,6,0.000000,360
248.712,-2.21264e-005,-0.474195,9.31236,15.9575,200,5.87967,3.35765,-0.00938307,1.000000,0.000000,0.000000,6,0.000000,360
249.549,0.000234158,-0.451521,9.16912,15.712,200,6.13323,3.50244,-0.00938401,1.000000,0.000000,0.000000,6,0.000000,360
250.322,0.000491733,-0.428843,9.02586,15.4665,199.504,6.38683,3.64726,-0.00938534,1.000000,0.000000,0.000000,6,0.000000,360
251.132,0.000436239,-0.401611,8.84351,15.045,184.121,6.72215,3.82397,-0.0100204,1.000000,0.000000,0.000000,6,0.000000,360
251.901,0.00128348,-0.358421,8.52178,14.3342,168.706,7.34767,4.12585,-0.020439,1.000000,0.000000,0.000000,6,0.000000,360
252.626,0.0019856,-0.285667,8.01827,13.335,153.253,8.353,4.62476,-0.031257,1.000000,0.000000,0.000000,6,0.000000,360
253.333,0.00301469,-0.18204,7.32922,12.0909,137.767,9.75099,5.33388,-0.0425017,1.000000,0.000000,0.000000,6,0.000000,360
254.038,0.00303946,-0.0577713,6.55642,10.8158,122.255,11.2383,6.1473,-0.0443351,1.000000,0.000000,0.000000,6,0.000000,360
254.667,0.00307008,0.0545053,5.86045,9.66754,108.273,12.5778,6.87988,-0.0443512,1.000000,0.000000,0.000000,6,-0.300000,360
255.019,0.992097,0.164324,5.22452,8.76888,109.002,13.4688,7.51948,-0.0281196,1.000000,0.000000,0.000000,6,-0.343000,360
254.768,3.45008,0.152198,5.54465,10.1862,144.471,11.712,7.12776,0.0481158,1.000000,0.000000,0.000000,6,0.000000,360
255.391,-0.0516693,0.0500246,6.18463,11.258,126.238,10.7935,6.51981,0.0409789,1.000000,0.000000,0.000000,6,0.000000,360
256.054,-0.01132,-0.0668188,6.9453,12.6426,110.619,9.59244,5.79432,0.0409759,1.000000,0.000000,0.000000,6,0.000000,360
256.724,-0.0432871,-0.183572,7.70593,14.0292,94.9949,8.39087,5.06909,0.0410835,1.000000,0.000000,0.000000,6,0.000000,360
257.32,-0.0698542,-0.290256,8.40135,14.9775,80.969,7.30759,4.40612,0.0413361,1.000000,0.000000,0.000000,6,0.000000,360
257.888,-0.0797074,-0.363947,8.65306,14.6075,66.9209,7.05827,4.03466,0.00558053,1.000000,0.000000,0.000000,6,-0.700000,360
257.368,6.48342,-0.399902,9.10016,16.0714,78.9955,6.1987,3.721,0.0464085,1.000000,0.000000,0.000000,6,0.000000,360
257.968,-0.0955121,-0.429155,8.99965,14.8627,61.7457,6.48289,3.6463,-0.00700946,1.000000,0.000000,0.000000,6,-1.000000,360
257.231,8.74497,-0.399575,8.97389,15.3759,76.154,6.44586,3.76654,0.0256723,1.000000,0.000000,0.000000,6,0.000000,360
257.856,-0.0739528,-0.339111,8.27111,13.2941,56.5579,8.08372,4.32391,-0.0445795,1.000000,0.000000,0.000000,6,-0.750000,360
257.366,9.72386,-0.185824,7.42862,12.3099,62.7604,9.48267,5.24213,-0.0188864,1.000000,0.000000,0.000000,6,-0.117649,360
257.748,0.928577,-0.0446001,6.44467,10.4075,50.6913,11.8431,6.27279,-0.0493838,1.000000,0.000000,0.000000,6,-0.600000,360
256.541,10.4919,0.138078,5.43221,9.16852,56.1983,13.0714,7.29101,-0.0101682,1.000000,0.000000,0.000000,6,-0.490000,360
252.872,22.3294,0.192494,5.46931,10.623,91.9266,11.3473,7.19524,0.103151,1.000000,0.000000,0.000000,6,0.000000,360
253.794,0.247914,0.106135,5.77127,10.1531,63.3828,11.8432,6.91882,0.0325656,1.000000,0.000000,0.000000,6,-0.900000,360
253.248,10.4912,0.0411876,6.34399,11.6525,75.2756,10.4447,6.38004,0.0718665,1.000000,0.000000,0.000000,6,-0.057648,360
253.86,0.230948,-0.0431962,6.66189,11.4262,58.3351,10.5483,6.04134,0.0156156,1.000000,0.000000,0.000000,6,-0.750000,360
253.415,9.45473,-0.0395952,6.71746,11.7591,62.393,10.2368,5.99744,0.0357364,1.000000,0.000000,0.000000,6,-0.117649,360
253.83,0.9321,-0.0370983,6.5285,10.8798,50.4023,11.1717,6.17174,-0.00907904,1.000000,0.000000,0.000000,6,-0.450000,360
253.304,6.7521,0.0711698,5.81748,9.61247,47.3443,12.7743,6.91186,-0.0186546,1.000000,0.000000,0.000000,6,-0.240100,360
252.212,10.8337,0.164173,5.33209,9.16424,61.6073,12.9601,7.3706,0.0140741,1.000000,0.000000,0.000000,6,0.000000,360
252.855,-0.491392,0.26269,4.55579,7.40544,40.1597,15.7388,8.28803,-0.0476616,1.000000,0.000000,0.000000,6,-1.000000,360
249.062,23.2619,0.323409,4.57536,8.86,100.657,12.6973,7.99727,0.100932,1.000000,0.000000,0.000000,6,-0.040354,360
249.652,2.35479,0.230935,5.03996,9.16632,78.9443,12.6654,7.60647,0.054979,1.000000,0.000000,0.000000,6,-0.750000,360
249.339,8.99367,0.133684,5.77814,10.8466,94.8785,11.1578,6.90991,0.0821267,1.000000,0.000000,0.000000,6,-0.117649,360
249.849,0.972785,-0.0200251,6.68854,12.1199,86.7059,10.0026,6.04596,0.05722,1.000000,0.000000,0.000000,6,0.000000,360
250.505,-0.132994,-0.114502,7.10903,12.2121,70.4714,9.72939,5.59592,0.0125296,1.000000,0.000000,0.000000,6,-1.000000,360
249.998,8.06989,-0.166548,7.68084,13.9821,115.875,8.38978,5.12189,0.0644388,1.000000,0.000000,0.000000,6,0.000000,360
250.625,0.0789521,-0.239796,7.92223,13.6239,90.9711,8.27659,4.79263,0.0162493,1.000000,0.000000,0.000000,6,0.000000,360
251.253,-0.0878061,-0.223722,7.62931,12.532,75.4391,9.18099,5.02533,-0.0281188,1.000000,0.000000,0.000000,6,-0.490000,360
251.617,1.19088,-0.142162,7.08948,11.5588,90.0058,10.352,5.58572,-0.0368708,1.000000,0.000000,0.000000,6,0.000000,360
252.225,-0.0820704,0.0255959,5.95494,9.54605,72.6799,12.9386,6.81632,-0.072487,1.000000,0.000000,0.000000,6,-0.750000,360
251.96,9.88676,0.202114,5.06119,8.7453,108.045,13.271,7.64364,-0.00207722,1.000000,0.000000,0.000000,6,-0.082354,360
252.609,0.912035,0.247877,4.78756,8.3303,95.2738,13.6336,7.90715,0.00394285,1.000000,0.000000,0.000000,6,0.000000,360
253.269,-0.029314,0.243645,4.80779,8.34222,78.0546,13.6436,7.89118,0.0015434,1.000000,0.000000,0.000000,6,-0.700000,360
253.728,2.00941,0.213144,5.089,9.08759,83.9156,12.8145,7.57492,0.0304456,1.000000,0.000000,0.000000,6,0.000000,360
254.49,0.00497426,0.171681,5.2439,8.93366,65.5149,13.2623,7.47135,-0.00243163,1.000000,0.000000,0.000000,6,-1.000000,360
252.718,17.1055,0.168479,5.58074,10.642,200,11.3282,7.09229,0.0903239,1.000000,0.000000,0.000000,6,-0.082354,360
253.141,2.46176,0.0420754,6.31741,11.6294,176.692,10.4791,6.40264,0.0647584,1.000000,0.000000,0.000000,6,0.000000,360
254.011,-0.231261,-0.0696411,6.8786,12.216,200,9.87467,5.83863,0.0213296,1.000000,0.000000,0.000000,6,0.000000,360
254.899,0.000278792,-0.125481,7.23953,12.8635,200,9.27561,5.48694,0.0215539,1.000000,0.000000,0.000000,6,0.300000,360
255.827,0.000114937,-0.186492,7.63203,13.5611,200,8.62833,5.10411,0.0215656,1.000000,0.000000,0.000000,6,0.105884,360
256.747,9.61749e-005,-0.246858,8.02032,14.251,191.487,7.98808,4.72536,0.0215644,1.000000,0.000000,0.000000,6,0.600000,360
257.581,-4.46027e-005,-0.303671,8.38577,14.9003,177.029,7.3855,4.36891,0.0215641,1.000000,0.000000,0.000000,6,0.051883,360
258.396,-3.6315e-005,-0.361209,8.75588,15.558,162.525,6.77524,4.0079,0.0215641,1.000000,0.000000,0.000000,6,0.450000,360
258.512,-6.16104,-0.406313,8.7954,14.7736,183.078,6.85876,3.83251,-0.0274135,1.000000,0.000000,0.000000,6,0.168070,360
259.055,-1.70707,-0.327698,8.18005,13.3308,130.22,8.20519,4.41974,-0.0561063,1.000000,0.000000,0.000000,6,0.000000,360
259.935,0.0422,-0.177488,7.26999,11.8987,168.354,9.95615,5.39252,-0.0519292,1.000000,0.000000,0.000000,6,-0.600000,360
259.977,8.64877,-0.0575203,6.75344,11.8275,125.064,10.2002,5.95322,0.00948441,1.000000,0.000000,0.000000,6,-0.117649,360
260.667,1.14287,-0.0615492,6.82854,12.1341,106.603,9.95274,5.88788,0.0216124,1.000000,0.000000,0.000000,6,0.000000,360
261.508,-0.0477897,-0.110589,7.13026,12.6215,93.255,9.48248,5.59,0.0184278,1.000000,0.000000,0.000000,6,1.000000,360
262.275,-1.42529,-0.135104,7.17429,12.3073,84.7394,9.65485,5.51983,-0.00841105,1.000000,0.000000,0.000000,6,0.000000,360
263.206,0.0271181,-0.119507,7.08682,12.1954,67.9325,9.7813,5.61027,-0.00565004,1.000000,0.000000,0.000000,6,0.600000,360
261.981,-13.3612,-0.0735527,6.46885,10.072,75.7738,12.474,6.2896,-0.102805,1.000000,0.000000,0.000000,6,0.168070,360
261.354,-8.10877,0.217078,4.57972,6.68613,90.8718,18.0238,8.75024,-0.176157,1.000000,0.000000,0.000000,6,0.000000,360
262.285,0.220918,0.57481,2.65402,4.59996,65.3827,16.0331,10.0201,-0.0429883,1.000000,0.000000,0.000000,6,1.000000,360
262.323,-8.95581,0.477804,3.42766,6.50336,126.699,14.5004,9.0806,0.0463827,1.000000,0.000000,0.000000,6,0.040354,360
263.334,-0.00235954,0.226366,5.17973,9.98152,88.4668,11.8281,7.45645,0.0832157,1.000000,0.000000,0.000000,6,0.150000,360
264.109,-1.01261,0.00647025,6.59687,12.4975,107.504,9.88083,6.15513,0.0710708,1.000000,0.000000,0.000000,6,0.240100,360
264.954,-0.425082,-0.168245,7.68591,14.2907,200,8.3366,5.12152,0.057261,1.000000,0.000000,0.000000,6,0.000000,360
265.797,0.0154511,-0.32444,8.71937,16.148,200,6.7618,4.15752,0.0583317,1.000000,0.000000,0.000000,6,0.450000,360
266.593,0.0012884,-0.473766,9.64025,17.5812,200,5.34457,3.25258,0.0503372,1.000000,0.000000,0.000000,6,0.074119,360
267.412,0.0013945,-0.593883,10.3502,18.5954,200,4.19646,2.52478,0.0390517,1.000000,0.000000,0.000000,6,0.600000,360
268.043,-3.46094,-0.673007,10.6084,18.1878,200,3.60874,2.07788,-0.000630856,1.000000,0.000000,0.000000,6,0.082354,360
268.903,-0.0202869,-0.666282,10.5009,17.7864,200,3.75462,2.13428,-0.0114917,1.000000,0.000000,0.000000,6,0.000000,360
269.699,0.00180635,-0.612504,10.0882,16.926,200,4.46871,2.49825,-0.0248239,1.000000,0.000000,0.000000,6,0.000000,360
270.363,7.51714e-006,-0.536199,9.60227,16.1105,200,5.36866,2.99598,-0.0284673,1.000000,0.000000,0.000000,6,0.000000,360
271.094,-6.56007e-005,-0.450343,9.06561,15.2101,200,6.36248,3.55058,-0.0284681,1.000000,0.000000,0.000000,6,0.000000,360
271.735,7.34323e-005,-0.372785,8.58081,14.3967,200,7.26026,4.05157,-0.0284692,1.000000,0.000000,0.000000,6,0.000000,360
272.389,0.000549499,-0.286384,8.04074,13.4905,200,8.2604,4.6097,-0.02847,1.000000,0.000000,0.000000,6,0.000000,360
272.953,0.000836479,-0.207861,7.54992,12.667,200,9.16936,5.11693,-0.0284715,1.000000,0.000000,0.000000,6,0.000000,360
273.488,0.0010923,-0.12946,7.05985,11.8448,196.784,10.0769,5.62338,-0.0284734,1.000000,0.000000,0.000000,6,0.000000,360
274,0.00115021,-0.0504405,6.56592,11.016,181.56,10.9917,6.13383,-0.028477,1.000000,0.000000,0.000000,6,0.000000,360
274.492,0.00119187,0.0282985,6.07373,10.1902,166.325,11.9032,6.64248,-0.0284817,1.000000,0.000000,0.000000,6,0.000000,360
274.97,0.00122228,0.10747,5.57885,9.35986,151.051,12.8198,7.15393,-0.0284873,1.000000,0.000000,0.000000,6,-0.450000,360
275.438,0.00120102,0.186802,5.08296,8.52783,135.75,13.7383,7.66642,-0.0284938,1.000000,0.000000,0.000000,6,-0.043236,360
275.899,0.00119941,0.265816,4.58906,7.69914,120.442,14.6532,8.17686,-0.0285007,1.000000,0.000000,0.000000,6,0.000000,360
276.36,0.00127915,0.345839,4.08886,6.8599,105.077,15.5797,8.69382,-0.0285063,1.000000,0.000000,0.000000,6,-0.216090,360
274.164,-0.10873,0.433109,3.54191,5.93735,87.7822,16.6135,9.26195,-0.0292729,0.000000,0.000000,0.000000,6,0.000000,360
262.741,-0.130507,0.513389,3.0388,5.08889,72.2517,17.5745,9.78639,-0.0302005,0.000000,1.000000,0.000000,6,0.000000,360
235.666,-0.160013,0.588534,2.5688,4.29935,58.2343,18.4653,10.2757,-0.0307306,0.000000,1.000000,0.000000,6,0.000000,360
